time;V(OSC);
0.000246958;4.97538;
0.000246963;4.97542;
0.000246968;4.97541;
0.000246973;4.97545;
0.000246978;4.97545;
0.000246983;4.97548;
0.000246988;4.97548;
0.000246993;4.97551;
0.000246998;4.97551;
0.000247003;4.97555;
0.000247008;4.97554;
0.000247013;4.97558;
0.000247018;4.97557;
0.000247023;4.97561;
0.000247028;4.9756;
0.000247033;4.97564;
0.000247038;4.97563;
0.000247043;4.97567;
0.000247048;4.97566;
0.000247053;4.9757;
0.000247058;4.97569;
0.000247063;4.97573;
0.000247068;4.97572;
0.000247073;4.97576;
0.000247078;4.97575;
0.000247083;4.97579;
0.000247088;4.97578;
0.000247093;4.97582;
0.000247098;4.97581;
0.000247103;4.97585;
0.000247108;4.97584;
0.000247113;4.97588;
0.000247118;4.97587;
0.000247123;4.97591;
0.000247128;4.9759;
0.000247133;4.97594;
0.000247138;4.97593;
0.000247143;4.97597;
0.000247148;4.97596;
0.000247153;4.976;
0.000247158;4.97599;
0.000247163;4.97603;
0.000247168;4.97602;
0.000247173;4.97606;
0.000247178;4.97605;
0.000247183;4.97609;
0.000247188;4.97608;
0.000247193;4.97612;
0.000247198;4.97611;
0.000247203;4.97615;
0.000247208;4.97614;
0.000247213;4.97618;
0.000247218;4.97617;
0.000247223;4.97621;
0.000247228;4.9762;
0.000247233;4.97624;
0.000247238;4.97623;
0.000247243;4.97627;
0.000247248;4.97626;
0.000247253;4.9763;
0.000247258;4.97629;
0.000247263;4.97633;
0.000247268;4.97632;
0.000247273;4.97636;
0.000247278;4.97635;
0.000247283;4.97639;
0.000247288;4.97638;
0.000247293;4.97642;
0.000247298;4.97641;
0.000247303;4.97645;
0.000247308;4.97644;
0.000247313;4.97648;
0.000247318;4.97647;
0.000247323;4.97651;
0.000247328;4.9765;
0.000247333;4.97654;
0.000247338;4.97653;
0.000247343;4.97657;
0.000247348;4.97656;
0.000247353;4.9766;
0.000247358;4.97659;
0.000247363;4.97663;
0.000247368;4.97662;
0.000247373;4.97666;
0.000247378;4.97665;
0.000247383;4.97669;
0.000247388;4.97668;
0.000247393;4.97672;
0.000247398;4.97671;
0.000247403;4.97674;
0.000247408;4.97674;
0.000247413;4.97677;
0.000247418;4.97677;
0.000247423;4.9768;
0.000247428;4.97679;
0.000247433;4.97683;
0.000247438;4.97682;
0.000247443;4.97686;
0.000247448;4.97685;
0.000247453;4.97689;
0.000247458;4.97688;
0.000247463;4.97692;
0.000247468;4.97691;
0.000247473;4.97695;
0.000247478;4.97694;
0.000247483;4.97698;
0.000247488;4.97697;
0.000247493;4.97701;
0.000247498;4.977;
0.000247503;4.97704;
0.000247508;4.97703;
0.000247513;4.97706;
0.000247518;4.97706;
0.000247523;4.97709;
0.000247528;4.97708;
0.000247533;4.97712;
0.000247538;4.97711;
0.000247543;4.97715;
0.000247548;4.97714;
0.000247553;4.97718;
0.000247558;4.97717;
0.000247563;4.97721;
0.000247568;4.9772;
0.000247573;4.97724;
0.000247578;4.97723;
0.000247583;4.97727;
0.000247588;4.97726;
0.000247593;4.97729;
0.000247598;4.97729;
0.000247603;4.97732;
0.000247608;4.97731;
0.000247613;4.97735;
0.000247618;4.97734;
0.000247623;4.97738;
0.000247628;4.97737;
0.000247633;4.97741;
0.000247638;4.9774;
0.000247643;4.97744;
0.000247648;4.97743;
0.000247653;4.97746;
0.000247658;4.97746;
0.000247663;4.97749;
0.000247668;4.97748;
0.000247673;4.97752;
0.000247678;4.97751;
0.000247683;4.97755;
0.000247688;4.97754;
0.000247693;4.97758;
0.000247698;4.97757;
0.000247703;4.97761;
0.000247708;4.9776;
0.000247713;4.97763;
0.000247718;4.97762;
0.000247723;4.97766;
0.000247728;4.97765;
0.000247733;4.97769;
0.000247738;4.97768;
0.000247743;4.97772;
0.000247748;4.97771;
0.000247753;4.97775;
0.000247758;4.97774;
0.000247763;4.97777;
0.000247768;4.97777;
0.000247773;4.9778;
0.000247778;4.97779;
0.000247783;4.97783;
0.000247788;4.97782;
0.000247793;4.97786;
0.000247798;4.97785;
0.000247803;4.97789;
0.000247808;4.97788;
0.000247813;4.97791;
0.000247818;4.9779;
0.000247823;4.97794;
0.000247828;4.97793;
0.000247833;4.97797;
0.000247838;4.97796;
0.000247843;4.978;
0.000247848;4.97799;
0.000247853;4.97802;
0.000247858;4.97802;
0.000247863;4.97805;
0.000247868;4.97804;
0.000247873;4.97808;
0.000247878;4.97807;
0.000247883;4.97811;
0.000247888;4.9781;
0.000247893;4.97813;
0.000247898;4.97813;
0.000247903;4.97816;
0.000247908;4.97815;
0.000247913;4.97819;
0.000247918;4.97818;
0.000247923;4.97822;
0.000247928;4.97821;
0.000247933;4.97824;
0.000247938;4.97823;
0.000247943;4.97827;
0.000247948;4.97826;
0.000247953;4.9783;
0.000247958;4.97829;
0.000247963;4.97833;
0.000247968;4.97832;
0.000247973;4.97835;
0.000247978;4.97834;
0.000247983;4.97838;
0.000247988;4.97837;
0.000247993;4.97841;
0.000247998;4.9784;
0.000248003;4.97843;
0.000248008;4.97843;
0.000248013;4.97846;
0.000248018;4.97845;
0.000248023;4.97849;
0.000248028;4.97848;
0.000248033;4.97852;
0.000248038;4.97851;
0.000248043;4.97854;
0.000248048;4.97853;
0.000248053;4.97857;
0.000248058;4.97856;
0.000248063;4.9786;
0.000248068;4.97859;
0.000248073;4.97862;
0.000248078;4.97861;
0.000248083;4.97865;
0.000248088;4.97864;
0.000248093;4.97868;
0.000248098;4.97867;
0.000248103;4.9787;
0.000248108;4.97869;
0.000248113;4.97873;
0.000248118;4.97872;
0.000248123;4.97876;
0.000248128;4.97875;
0.000248133;4.97878;
0.000248138;4.97877;
0.000248143;4.97881;
0.000248148;4.9788;
0.000248153;4.97884;
0.000248158;4.97883;
0.000248163;4.97886;
0.000248168;4.97885;
0.000248173;4.97889;
0.000248178;4.97888;
0.000248183;4.97892;
0.000248188;4.97891;
0.000248193;4.97894;
0.000248198;4.97893;
0.000248203;4.97897;
0.000248208;4.97896;
0.000248213;4.979;
0.000248218;4.97899;
0.000248223;4.97902;
0.000248228;4.97901;
0.000248233;4.97905;
0.000248238;4.97904;
0.000248243;4.97908;
0.000248248;4.97907;
0.000248253;4.9791;
0.000248258;4.97909;
0.000248263;4.97913;
0.000248268;4.97912;
0.000248273;4.97915;
0.000248278;4.97915;
0.000248283;4.97918;
0.000248288;4.97917;
0.000248293;4.97921;
0.000248298;4.9792;
0.000248303;4.97923;
0.000248308;4.97922;
0.000248313;4.97926;
0.000248318;4.97925;
0.000248323;4.97929;
0.000248328;4.97928;
0.000248333;4.97931;
0.000248338;4.9793;
0.000248343;4.97934;
0.000248348;4.97933;
0.000248353;4.97936;
0.000248358;4.97935;
0.000248363;4.97939;
0.000248368;4.97938;
0.000248373;4.97942;
0.000248378;4.97941;
0.000248383;4.97944;
0.000248388;4.97943;
0.000248393;4.97947;
0.000248398;4.97946;
0.000248403;4.97949;
0.000248408;4.97948;
0.000248413;4.97952;
0.000248418;4.97951;
0.000248423;4.97954;
0.000248428;4.97953;
0.000248433;4.97957;
0.000248438;4.97956;
0.000248443;4.9796;
0.000248448;4.97959;
0.000248453;4.97962;
0.000248458;4.97961;
0.000248463;4.97965;
0.000248468;4.97964;
0.000248473;4.97967;
0.000248478;4.97966;
0.000248483;4.9797;
0.000248488;4.97969;
0.000248493;4.97972;
0.000248498;4.97971;
0.000248503;4.97975;
0.000248508;4.97974;
0.000248513;4.97977;
0.000248518;4.97976;
0.000248523;4.9798;
0.000248528;4.97979;
0.000248533;4.97983;
0.000248538;4.97982;
0.000248543;4.97985;
0.000248548;4.97984;
0.000248553;4.97988;
0.000248558;4.97987;
0.000248563;4.9799;
0.000248568;4.97989;
0.000248573;4.97993;
0.000248578;4.97992;
0.000248583;4.97995;
0.000248588;4.97994;
0.000248593;4.97998;
0.000248598;4.97997;
0.000248603;4.98;
0.000248608;4.97999;
0.000248613;4.98003;
0.000248618;4.98002;
0.000248623;4.98005;
0.000248628;4.98004;
0.000248633;4.98008;
0.000248638;4.98007;
0.000248643;4.9801;
0.000248648;4.98009;
0.000248653;4.98013;
0.000248658;4.98012;
0.000248663;4.98015;
0.000248668;4.98014;
0.000248673;4.98018;
0.000248678;4.98017;
0.000248683;4.9802;
0.000248688;4.98019;
0.000248693;4.98023;
0.000248698;4.98022;
0.000248703;4.98025;
0.000248708;4.98024;
0.000248713;4.98028;
0.000248718;4.98027;
0.000248723;4.9803;
0.000248728;4.98029;
0.000248733;4.98033;
0.000248738;4.98032;
0.000248743;4.98035;
0.000248748;4.98034;
0.000248753;4.98038;
0.000248758;4.98037;
0.000248763;4.9804;
0.000248768;4.98039;
0.000248773;4.98043;
0.000248778;4.98041;
0.000248783;4.98045;
0.000248788;4.98044;
0.000248793;4.98047;
0.000248798;4.98046;
0.000248803;4.9805;
0.000248808;4.98049;
0.000248813;4.98052;
0.000248818;4.98051;
0.000248823;4.98055;
0.000248828;4.98054;
0.000248833;4.98057;
0.000248838;4.98056;
0.000248843;4.9806;
0.000248848;4.98059;
0.000248853;4.98062;
0.000248858;4.98061;
0.000248863;4.98065;
0.000248868;4.98064;
0.000248873;4.98067;
0.000248878;4.98066;
0.000248883;4.98069;
0.000248888;4.98068;
0.000248893;4.98072;
0.000248898;4.98071;
0.000248903;4.98074;
0.000248908;4.98073;
0.000248913;4.98077;
0.000248918;4.98076;
0.000248923;4.98079;
0.000248928;4.98078;
0.000248933;4.98082;
0.000248938;4.9808;
0.000248943;4.98084;
0.000248948;4.98083;
0.000248953;4.98086;
0.000248958;4.98085;
0.000248963;4.98089;
0.000248968;4.98088;
0.000248973;4.98091;
0.000248978;4.9809;
0.000248983;4.98094;
0.000248988;4.98092;
0.000248993;4.98096;
0.000248998;4.98095;
0.000249003;4.98098;
0.000249008;4.98097;
0.000249013;4.98101;
0.000249018;4.981;
0.000249023;4.98103;
0.000249028;4.98102;
0.000249033;4.98106;
0.000249038;4.98104;
0.000249043;4.98108;
0.000249048;4.98107;
0.000249053;4.9811;
0.000249058;4.98109;
0.000249063;4.98113;
0.000249068;4.98112;
0.000249073;4.98115;
0.000249078;4.98114;
0.000249083;4.98117;
0.000249088;4.98116;
0.000249093;4.9812;
0.000249098;4.98119;
0.000249103;4.98122;
0.000249108;4.98121;
0.000249113;4.98124;
0.000249118;4.98123;
0.000249123;4.98127;
0.000249128;4.98126;
0.000249133;4.98129;
0.000249138;4.98128;
0.000249143;4.98132;
0.000249148;4.9813;
0.000249153;4.98134;
0.000249158;4.98133;
0.000249163;4.98136;
0.000249168;4.98135;
0.000249173;4.98139;
0.000249178;4.98137;
0.000249183;4.98141;
0.000249188;4.9814;
0.000249193;4.98143;
0.000249198;4.98142;
0.000249203;4.98146;
0.000249208;4.98144;
0.000249213;4.98148;
0.000249218;4.98147;
0.000249223;4.9815;
0.000249228;4.98149;
0.000249233;4.98153;
0.000249238;4.98151;
0.000249243;4.98155;
0.000249248;4.98154;
0.000249253;4.98157;
0.000249258;4.98156;
0.000249263;4.9816;
0.000249268;4.98158;
0.000249273;4.98162;
0.000249278;4.98161;
0.000249283;4.98164;
0.000249288;4.98163;
0.000249293;4.98166;
0.000249298;4.98165;
0.000249303;4.98169;
0.000249308;4.98168;
0.000249313;4.98171;
0.000249318;4.9817;
0.000249323;4.98173;
0.000249328;4.98172;
0.000249333;4.98176;
0.000249338;4.98175;
0.000249343;4.98178;
0.000249348;4.98177;
0.000249353;4.9818;
0.000249358;4.98179;
0.000249363;4.98183;
0.000249368;4.98181;
0.000249373;4.98185;
0.000249378;4.98184;
0.000249383;4.98187;
0.000249388;4.98186;
0.000249393;4.98189;
0.000249398;4.98188;
0.000249403;4.98192;
0.000249408;4.98191;
0.000249413;4.98194;
0.000249418;4.98193;
0.000249423;4.98196;
0.000249428;4.98195;
0.000249433;4.98198;
0.000249438;4.98197;
0.000249443;4.98201;
0.000249448;4.982;
0.000249453;4.98203;
0.000249458;4.98202;
0.000249463;4.98205;
0.000249468;4.98204;
0.000249473;4.98207;
0.000249478;4.98206;
0.000249483;4.9821;
0.000249488;4.98209;
0.000249493;4.98212;
0.000249498;4.98211;
0.000249503;4.98214;
0.000249508;4.98213;
0.000249513;4.98216;
0.000249518;4.98215;
0.000249523;4.98219;
0.000249528;4.98218;
0.000249533;4.98221;
0.000249538;4.9822;
0.000249543;4.98223;
0.000249548;4.98222;
0.000249553;4.98225;
0.000249558;4.98224;
0.000249563;4.98228;
0.000249568;4.98227;
0.000249573;4.9823;
0.000249578;4.98229;
0.000249583;4.98232;
0.000249588;4.98231;
0.000249593;4.98234;
0.000249598;4.98233;
0.000249603;4.98237;
0.000249608;4.98235;
0.000249613;4.98239;
0.000249618;4.98238;
0.000249623;4.98241;
0.000249628;4.9824;
0.000249633;4.98243;
0.000249638;4.98242;
0.000249643;4.98245;
0.000249648;4.98244;
0.000249653;4.98248;
0.000249658;4.98246;
0.000249663;4.9825;
0.000249668;4.98249;
0.000249673;4.98252;
0.000249678;4.98251;
0.000249683;4.98254;
0.000249688;4.98253;
0.000249693;4.98256;
0.000249698;4.98255;
0.000249703;4.98259;
0.000249708;4.98257;
0.000249713;4.98261;
0.000249718;4.9826;
0.000249723;4.98263;
0.000249728;4.98262;
0.000249733;4.98265;
0.000249738;4.98264;
0.000249743;4.98267;
0.000249748;4.98266;
0.000249753;4.9827;
0.000249758;4.98268;
0.000249763;4.98272;
0.000249768;4.9827;
0.000249773;4.98274;
0.000249778;4.98273;
0.000249783;4.98276;
0.000249788;4.98275;
0.000249793;4.98278;
0.000249798;4.98277;
0.000249803;4.9828;
0.000249808;4.98279;
0.000249813;4.98283;
0.000249818;4.98281;
0.000249823;4.98285;
0.000249828;4.98283;
0.000249833;4.98287;
0.000249838;4.98286;
0.000249843;4.98289;
0.000249848;4.98288;
0.000249853;4.98291;
0.000249858;4.9829;
0.000249863;4.98293;
0.000249868;4.98292;
0.000249873;4.98295;
0.000249878;4.98294;
0.000249883;4.98298;
0.000249888;4.98296;
0.000249893;4.983;
0.000249898;4.98298;
0.000249903;4.98302;
0.000249908;4.98301;
0.000249913;4.98304;
0.000249918;4.98303;
0.000249923;4.98306;
0.000249928;4.98305;
0.000249933;4.98308;
0.000249938;4.98307;
0.000249943;4.9831;
0.000249948;4.98309;
0.000249953;4.98312;
0.000249958;4.98311;
0.000249963;4.98315;
0.000249968;4.98313;
0.000249973;4.98317;
0.000249978;4.98316;
0.000249983;4.98319;
0.000249988;4.98318;
0.000249993;4.98321;
0.000249998;4.9832;
0.000250003;4.98323;
0.000250008;4.98322;
0.000250013;4.98325;
0.000250018;4.98324;
0.000250023;4.98327;
0.000250028;4.98326;
0.000250033;4.98329;
0.000250038;4.98328;
0.000250043;4.98331;
0.000250048;4.9833;
0.000250053;4.98334;
0.000250058;4.98332;
0.000250063;4.98336;
0.000250068;4.98334;
0.000250073;4.98338;
0.000250078;4.98337;
0.000250083;4.9834;
0.000250088;4.98339;
0.000250093;4.98342;
0.000250098;4.98341;
0.000250103;4.98344;
0.000250108;4.98343;
0.000250113;4.98346;
0.000250118;4.98345;
0.000250123;4.98348;
0.000250128;4.98347;
0.000250133;4.9835;
0.000250138;4.98349;
0.000250143;4.98352;
0.000250148;4.98351;
0.000250153;4.98354;
0.000250158;4.98353;
0.000250163;4.98356;
0.000250168;4.98355;
0.000250173;4.98359;
0.000250178;4.98357;
0.000250183;4.98361;
0.000250188;4.98359;
0.000250193;4.98363;
0.000250198;4.98361;
0.000250203;4.98365;
0.000250208;4.98363;
0.000250213;4.98367;
0.000250218;4.98366;
0.000250223;4.98369;
0.000250228;4.98368;
0.000250233;4.98371;
0.000250238;4.9837;
0.000250243;4.98373;
0.000250248;4.98372;
0.000250253;4.98375;
0.000250258;4.98374;
0.000250263;4.98377;
0.000250268;4.98376;
0.000250273;4.98379;
0.000250278;4.98378;
0.000250283;4.98381;
0.000250288;4.9838;
0.000250293;4.98383;
0.000250298;4.98382;
0.000250303;4.98385;
0.000250308;4.98384;
0.000250313;4.98387;
0.000250318;4.98386;
0.000250323;4.98389;
0.000250328;4.98388;
0.000250333;4.98391;
0.000250338;4.9839;
0.000250343;4.98393;
0.000250348;4.98392;
0.000250353;4.98395;
0.000250358;4.98394;
0.000250363;4.98397;
0.000250368;4.98396;
0.000250373;4.98399;
0.000250378;4.98398;
0.000250383;4.98401;
0.000250388;4.984;
0.000250393;4.98403;
0.000250398;4.98404;
0.0002504;4.98557;
0.000250401;4.99709;
0.000250401;5.01097;
0.000250401;5.03003;
0.000250402;5.06025;
0.000250402;5.11124;
0.000250402;5.12046;
0.000250402;5.13977;
0.000250402;5.17311;
0.000250402;5.2011;
0.000250402;5.21103;
0.000250402;5.21509;
0.000250402;5.21869;
0.000250402;5.22094;
0.000250402;5.22333;
0.000250402;5.22799;
0.000250402;5.23657;
0.000250402;5.24938;
0.000250402;5.24516;
0.000250403;5.01673;
0.000250403;3.72528;
0.000250403;1.83172;
0.000250404;0.618104;
0.000250404;0.424952;
0.000250404;0.335552;
0.000250404;0.28824;
0.000250404;0.247939;
0.000250404;0.212383;
0.000250404;0.1658;
0.000250405;0.132255;
0.000250405;0.102471;
0.000250405;0.0784777;
0.000250405;0.0565501;
0.000250406;0.0388511;
0.000250406;0.0292343;
0.000250406;0.0220689;
0.000250407;0.0177231;
0.000250407;0.0144257;
0.000250408;0.0122291;
0.000250408;0.0105403;
0.000250409;0.00952793;
0.00025041;0.00888956;
0.000250411;0.00862043;
0.000250412;0.00851213;
0.000250415;0.00851554;
0.00025042;0.00849866;
0.000250425;0.00850565;
0.00025043;0.00848751;
0.000250435;0.00849508;
0.00025044;0.00847669;
0.000250445;0.00848438;
0.00025045;0.00846594;
0.000250455;0.00847366;
0.00025046;0.00845521;
0.000250465;0.00846295;
0.00025047;0.00844451;
0.000250475;0.00845226;
0.00025048;0.00843381;
0.000250485;0.00844157;
0.00025049;0.00842313;
0.000250495;0.0084309;
0.0002505;0.00841246;
0.000250505;0.00842024;
0.00025051;0.00840181;
0.000250515;0.00840959;
0.00025052;0.00839117;
0.000250525;0.00839896;
0.00025053;0.00838054;
0.000250535;0.00838834;
0.00025054;0.00836993;
0.000250545;0.00837773;
0.00025055;0.00835933;
0.000250555;0.00836714;
0.00025056;0.00834874;
0.000250565;0.00835656;
0.00025057;0.00833817;
0.000250575;0.00834599;
0.00025058;0.00832761;
0.000250585;0.00833544;
0.00025059;0.00831706;
0.000250595;0.0083249;
0.0002506;0.00830653;
0.000250605;0.00831437;
0.00025061;0.00829601;
0.000250615;0.00830386;
0.00025062;0.00828551;
0.000250625;0.00829337;
0.00025063;0.00827502;
0.000250635;0.00828288;
0.00025064;0.00826455;
0.000250645;0.00827241;
0.00025065;0.00825408;
0.000250655;0.00826196;
0.00025066;0.00824364;
0.000250665;0.00825152;
0.00025067;0.0082332;
0.000250675;0.00824109;
0.00025068;0.00822278;
0.000250685;0.00823068;
0.00025069;0.00821237;
0.000250695;0.00822028;
0.0002507;0.00820198;
0.000250705;0.00820989;
0.00025071;0.0081916;
0.000250715;0.00819952;
0.00025072;0.00818124;
0.000250725;0.00818916;
0.00025073;0.00817088;
0.000250735;0.00817881;
0.00025074;0.00816055;
0.000250745;0.00816848;
0.00025075;0.00815022;
0.000250755;0.00815816;
0.00025076;0.00813991;
0.000250765;0.00814786;
0.00025077;0.00812961;
0.000250775;0.00813757;
0.00025078;0.00811933;
0.000250785;0.00812729;
0.00025079;0.00810906;
0.000250795;0.00811703;
0.0002508;0.0080988;
0.000250805;0.00810677;
0.00025081;0.00808856;
0.000250815;0.00809654;
0.00025082;0.00807833;
0.000250825;0.00808631;
0.00025083;0.00806811;
0.000250835;0.0080761;
0.00025084;0.0080579;
0.000250845;0.0080659;
0.00025085;0.00804771;
0.000250855;0.00805571;
0.00025086;0.00803753;
0.000250865;0.00804554;
0.00025087;0.00802736;
0.000250875;0.00803538;
0.00025088;0.00801721;
0.000250885;0.00802523;
0.00025089;0.00800707;
0.000250895;0.0080151;
0.0002509;0.00799694;
0.000250905;0.00800497;
0.00025091;0.00798682;
0.000250915;0.00799487;
0.00025092;0.00797672;
0.000250925;0.00798477;
0.00025093;0.00796663;
0.000250935;0.00797468;
0.00025094;0.00795655;
0.000250945;0.00796461;
0.00025095;0.00794649;
0.000250955;0.00795455;
0.00025096;0.00793644;
0.000250965;0.00794451;
0.00025097;0.0079264;
0.000250975;0.00793448;
